actual_cost,ccg,date,items,quantity,row_id,row_name,setting
2626.83,14L,01/03/2017,507,22687,P84021,THE MAPLES MEDICAL CENTRE,4
1649.82,14L,01/03/2017,323,12147,P84022,KINGSWAY MEDICAL PRACTICE,4
795.98,14L,01/03/2017,195,9664,P84023,SURREY LODGE PRACTICE,4
3133.87,14L,01/03/2017,644,26513,P84024,BOWLAND MEDICAL PRACTICE,4
2205.97,14L,01/03/2017,495,24567,P84025,ST GEORGE'S MEDICAL CENTRE,4
1582.27,14L,01/03/2017,251,13780,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1515.55,14L,01/03/2017,256,11876,P84027,WEST POINT MEDICAL CENTRE,4
2595.26,14L,01/03/2017,638,25739,P84028,GORTON MEDICAL CENTRE,4
4213.18,14L,01/03/2017,779,43110,P84029,BENCHILL MEDICAL PRACTICE,4
5569.33,14L,01/03/2017,640,43133,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1542.62,14L,01/03/2017,316,15906,P84032,DRS HANIF & BANNURU,4
1594.81,14L,01/03/2017,305,14746,P84033,BEACON MEDICAL CENTRE,4
2999.35,14L,01/03/2017,451,18333,P84034,BARLOW MEDICAL CENTRE,4
3466.24,14L,01/03/2017,702,30139,P84035,BODEY MEDICAL CENTRE,4
1363.24,14L,01/03/2017,293,16002,P84037,DR CUNNINGHAM & PARTNERS,4
2602.08,14L,01/03/2017,295,16527,P84038,ASHVILLE SURGERY,4
1687.96,14L,01/03/2017,228,10739,P84039,THE RANGE MEDICAL CENTRE,4
1659.71,14L,01/03/2017,363,15424,P84040,CONRAN MEDICAL CENTRE,4
2100.68,14L,01/03/2017,421,22031,P84041,CORNERSTONE FAMILY PRACTICE,4
1628.68,14L,01/03/2017,363,15673,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
3607.55,14L,01/03/2017,476,23021,P84043,CORNISHWAY GROUP PRACTICE,4
2502.89,14L,01/03/2017,329,14376,P84045,THE PARK MEDICAL CENTRE,4
2832.47,14L,01/03/2017,454,25744,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1262.51,14L,01/03/2017,305,10958,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2499.81,14L,01/03/2017,430,14688,P84048,TREGENNA GROUP PRACTICE,4
5286.43,14L,01/03/2017,817,38047,P84049,THE AVENUE MEDICAL CENTRE,4
1648.83,14L,01/03/2017,268,12971,P84050,MOUNT ROAD SURGERY,4
1371.78,14L,01/03/2017,298,13305,P84051,EASTLANDS MEDICAL CENTRE,4
1940.28,14L,01/03/2017,394,18178,P84052,WEST GORTON MEDICAL PRACTICE,4
1533.34,14L,01/03/2017,295,16351,P84053,ASHCROFT SURGERY,4
1352.73,14L,01/03/2017,399,14300,P84054,WHITLEY ROAD MEDICAL CENTRE,4
742.98,14L,01/03/2017,155,8041,P84055,MERSEYBANK SURGERY,4
1046.94,14L,01/03/2017,212,9764,P84056,PRINCESS ROAD SURGERY,4
2080.8,14L,01/03/2017,355,16684,P84059,LIME SQUARE MEDICAL CENTRE,4
1679.31,14L,01/03/2017,275,12292,P84061,BROOKLANDS MEDICAL PRACTICE,4
415.58,14L,01/03/2017,166,7394,P84062,BROOKDALE SURGERY,4
848.63,14L,01/03/2017,196,9321,P84064,NEW ISLINGTON MEDICAL CENTRE,4
807.82,14L,01/03/2017,212,10777,P84065,THE SINGH MEDICAL PRACTICE,4
847.87,14L,01/03/2017,211,8084,P84066,DAVID MEDICAL CENTRE,4
2404.61,14L,01/03/2017,352,17136,P84067,HAZELDENE MEDICAL CENTRE,4
2361.66,14L,01/03/2017,420,21517,P84068,CHORLTON FAMILY PRACTICE,4
1141.16,14L,01/03/2017,261,10832,P84070,NEWTON HEATH MEDICAL CENTRE,4
929.35,14L,01/03/2017,228,9028,P84071,WILBRAHAM SURGERY,4
2429.53,14L,01/03/2017,583,25404,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2596.59,14L,01/03/2017,493,26581,P84074,WELLFIELD MEDICAL CENTRE,4
452.93,14L,01/03/2017,112,4760,P84605,FERNCLOUGH SURGERY,4
1128.89,14L,01/03/2017,261,12415,P84611,"DR CHIU, KOH AND GAN",4
1545.91,14L,01/03/2017,261,15518,P84616,MANCHESTER MEDICAL,4
59.58,14L,01/03/2017,35,1493,P84623,ALEESHAN MEDICAL CENTRE,4
958.5,14L,01/03/2017,242,10256,P84626,WILMSLOW ROAD SURGERY,4
3088.99,14L,01/03/2017,328,15600,P84630,THE ARCH MEDICAL PRACTICE,4
786.11,14L,01/03/2017,130,4963,P84631,ARTANE MEDICAL CENTRE,4
931.32,14L,01/03/2017,145,9157,P84635,THE WHITSWOOD PRACTICE,4
906.36,14L,01/03/2017,168,8204,P84637,DR KHAN'S PRACTICE,4
171.13,14L,01/03/2017,85,2366,P84639,FALLOWFIELD MEDICAL CENTRE,4
799.72,14L,01/03/2017,91,5387,P84640,QUEENS MEDICAL CENTRE,4
1011.98,14L,01/03/2017,192,12728,P84644,PARKSIDE SURGERY,4
2575.39,14L,01/03/2017,407,24151,P84645,PARK VIEW MEDICAL CENTRE,4
1516.48,14L,01/03/2017,197,10022,P84650,THE ALEXANDRA PRACTICE,4
965.71,14L,01/03/2017,186,9016,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
2761.89,14L,01/03/2017,310,14783,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1125.93,14L,01/03/2017,206,7949,P84663,THE NEVILLE FAMILY CENTRE,4
231.39,14L,01/03/2017,93,3297,P84665,AL-SHIFA MEDICAL CENTRE,4
1536.28,14L,01/03/2017,325,14218,P84669,CORNBROOK MEDICAL PRACTICE,4
1271.55,14L,01/03/2017,166,6736,P84672,WOODLANDS MEDICAL PRACTICE,4
2497.18,14L,01/03/2017,390,13921,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
20.67,14L,01/03/2017,2,600,P84676,OSWALD ROAD MEDICAL PRACTICE,4
3996.86,14L,01/03/2017,732,31833,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
357.67,14L,01/03/2017,90,3782,P84679,WILLOWBANK SURGERY,4
606.92,14L,01/03/2017,115,5140,P84682,BURNAGE HEALTHCARE PRACTICE,4
961.48,14L,01/03/2017,168,6922,P84683,THE DOC'S SURGERY,4
782.21,14L,01/03/2017,128,6709,P84684,JOLLY MEDICAL CENTRE,4
670.08,14L,01/03/2017,172,8653,P84689,LONGSIGHT MEDICAL PRACTICE,4
569.37,14L,01/03/2017,194,7793,P84690,DAM HEAD MEDICAL CENTRE,4
3261.02,14L,01/03/2017,660,30203,Y00707,PCEC,1
35.62,14L,01/03/2017,10,207,Y01249,BUCCLEUCH LODGE ICF,0
681.74,14L,01/03/2017,123,5842,Y01695,MP VICTORIA MILL,4
49.95,14L,01/03/2017,12,267,Y02210,INTERMEDIATE CARE,9
492.33,14L,01/03/2017,29,529,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
852.88,14L,01/03/2017,179,8719,Y02325,CHARLESTOWN MD,4
551.82,14L,01/03/2017,72,9770,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
1326.85,14L,01/03/2017,164,11259,Y02520,SIMPSON MEDICAL PRACTICE,4
2958.63,14L,01/03/2017,460,32700,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
4052.68,14L,01/03/2017,991,39060,Y02849,CITY HEALTH CENTRE,4
4196.46,14L,01/03/2017,578,34762,Y02890,HAWTHORN MC,4
1288.28,14L,01/03/2017,251,15945,Y02960,NEW BANK HEALTH,4
119.2,14L,01/03/2017,16,496,Y04084,PAHNT COMMUNITY SERVICES,9
4.68,14L,01/03/2017,5,77,Y04086,MFT ADULT COMMUNITY SERVICES,9
39.57,14L,01/03/2017,8,151,Y04380,CRISIS RESPONSE TEAM,9
1210.1,14L,01/03/2017,388,18217,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
95.14,14L,01/03/2017,7,92,Y04584,INTERMEDIATE CARE (THE PEELE),0
510.02,14L,01/03/2017,172,6164,Y04605,SMGPF,9
0.86,14L,01/03/2017,1,9,Y04787,BEACON MEDICAL SERVICES LIMITED,9
14.65,14L,01/03/2017,10,687,Y05071,NORTHERN HEALTH GPPO HUB 2,0
29.72,14L,01/03/2017,1,200,Y05072,NORTHERN HEALTH GPPO HUB 4,0
2377.58,14L,01/03/2017,527,34056,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2260.97,14L,01/04/2017,412,18225,P84004,FIVE OAKS FAMILIY PRACTICE,4
456.97,14L,01/04/2017,115,4356,P84005,THE VALLANCE CENTRE,4
1385.11,14L,01/04/2017,279,13091,P84009,AILSA CRAIG MEDICAL CENTRE,4
1940.36,14L,01/04/2017,343,15877,P84010,THE BORCHARDT MEDICAL CENTRE,4
2841.21,14L,01/04/2017,427,21398,P84012,NORTHENDEN GROUP PRACTICE,4
1119.31,14L,01/04/2017,282,10891,P84014,RK MEDICAL PRACTICE,4
1583.08,14L,01/04/2017,272,13672,P84016,LEVENSHULME MEDICAL PRACTICE,4
1629.04,14L,01/04/2017,337,16206,P84017,LADYBARN GROUP PRACTICE,4
598.83,14L,01/04/2017,130,5532,P84018,MAULDETH MEDICAL CENTRE,4
2544.1,14L,01/04/2017,498,20950,P84019,VALENTINE MEDICAL CENTRE,4
2118.76,14L,01/04/2017,400,16759,P84020,PEEL HALL MEDICAL CENTRE,4
1706.73,14L,01/04/2017,406,17851,P84021,THE MAPLES MEDICAL CENTRE,4
767.34,14L,01/04/2017,238,8478,P84022,KINGSWAY MEDICAL PRACTICE,4
562.76,14L,01/04/2017,138,5504,P84023,SURREY LODGE PRACTICE,4
2706.14,14L,01/04/2017,548,22750,P84024,BOWLAND MEDICAL PRACTICE,4
1741.45,14L,01/04/2017,427,20347,P84025,ST GEORGE'S MEDICAL CENTRE,4
801.41,14L,01/04/2017,157,8770,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1437.56,14L,01/04/2017,216,11254,P84027,WEST POINT MEDICAL CENTRE,4
2287.76,14L,01/04/2017,513,20925,P84028,GORTON MEDICAL CENTRE,4
3263.98,14L,01/04/2017,685,35224,P84029,BENCHILL MEDICAL PRACTICE,4
3622.27,14L,01/04/2017,541,32327,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1779.47,14L,01/04/2017,246,9996,P84032,DRS HANIF & BANNURU,4
1190.32,14L,01/04/2017,255,10644,P84033,BEACON MEDICAL CENTRE,4
2029.12,14L,01/04/2017,370,16145,P84034,BARLOW MEDICAL CENTRE,4
2328.82,14L,01/04/2017,468,16319,P84035,BODEY MEDICAL CENTRE,4
1562.67,14L,01/04/2017,222,11244,P84037,DR CUNNINGHAM & PARTNERS,4
2933.1,14L,01/04/2017,306,17852,P84038,ASHVILLE SURGERY,4
2022.04,14L,01/04/2017,206,10001,P84039,THE RANGE MEDICAL CENTRE,4
1978.49,14L,01/04/2017,305,14899,P84040,CONRAN MEDICAL CENTRE,4
1624,14L,01/04/2017,285,14870,P84041,CORNERSTONE FAMILY PRACTICE,4
1633.57,14L,01/04/2017,250,11890,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
2631.76,14L,01/04/2017,356,17751,P84043,CORNISHWAY GROUP PRACTICE,4
1888.72,14L,01/04/2017,226,8256,P84045,THE PARK MEDICAL CENTRE,4
2117.76,14L,01/04/2017,407,19564,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
982.13,14L,01/04/2017,291,10083,P84047,DROYLSDEN RD FAMILY PRACTICE,4
1629.65,14L,01/04/2017,358,13645,P84048,TREGENNA GROUP PRACTICE,4
4998.98,14L,01/04/2017,746,34967,P84049,THE AVENUE MEDICAL CENTRE,4
1212.74,14L,01/04/2017,186,10459,P84050,MOUNT ROAD SURGERY,4
1048.19,14L,01/04/2017,206,9504,P84051,EASTLANDS MEDICAL CENTRE,4
1684.86,14L,01/04/2017,302,14032,P84052,WEST GORTON MEDICAL PRACTICE,4
1213.37,14L,01/04/2017,276,13810,P84053,ASHCROFT SURGERY,4
1084.9,14L,01/04/2017,337,11645,P84054,WHITLEY ROAD MEDICAL CENTRE,4
789.97,14L,01/04/2017,172,7175,P84055,MERSEYBANK SURGERY,4
1881.01,14L,01/04/2017,224,8971,P84056,PRINCESS ROAD SURGERY,4
1617.12,14L,01/04/2017,283,13816,P84059,LIME SQUARE MEDICAL CENTRE,4
1447.97,14L,01/04/2017,248,11401,P84061,BROOKLANDS MEDICAL PRACTICE,4
470.25,14L,01/04/2017,119,4941,P84062,BROOKDALE SURGERY,4
969.79,14L,01/04/2017,138,6208,P84064,NEW ISLINGTON MEDICAL CENTRE,4
531.14,14L,01/04/2017,138,6503,P84065,THE SINGH MEDICAL PRACTICE,4
811.49,14L,01/04/2017,188,7152,P84066,DAVID MEDICAL CENTRE,4
1761.77,14L,01/04/2017,326,14293,P84067,HAZELDENE MEDICAL CENTRE,4
2204.67,14L,01/04/2017,355,18997,P84068,CHORLTON FAMILY PRACTICE,4
845.48,14L,01/04/2017,254,10860,P84070,NEWTON HEATH MEDICAL CENTRE,4
895.62,14L,01/04/2017,186,7278,P84071,WILBRAHAM SURGERY,4
3160.58,14L,01/04/2017,472,24994,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2087.34,14L,01/04/2017,338,16885,P84074,WELLFIELD MEDICAL CENTRE,4
339.25,14L,01/04/2017,72,3173,P84605,FERNCLOUGH SURGERY,4
953.45,14L,01/04/2017,225,10240,P84611,"DR CHIU, KOH AND GAN",4
1243.03,14L,01/04/2017,223,11294,P84616,MANCHESTER MEDICAL,4
87.74,14L,01/04/2017,44,1870,P84623,ALEESHAN MEDICAL CENTRE,4
918.17,14L,01/04/2017,167,6900,P84626,WILMSLOW ROAD SURGERY,4
1751.73,14L,01/04/2017,241,10971,P84630,THE ARCH MEDICAL PRACTICE,4
708.09,14L,01/04/2017,85,4527,P84631,ARTANE MEDICAL CENTRE,4
788.55,14L,01/04/2017,122,6544,P84635,THE WHITSWOOD PRACTICE,4
538.51,14L,01/04/2017,108,4768,P84637,DR KHAN'S PRACTICE,4
139.12,14L,01/04/2017,48,1588,P84639,FALLOWFIELD MEDICAL CENTRE,4
624.47,14L,01/04/2017,86,4979,P84640,QUEENS MEDICAL CENTRE,4
1085.91,14L,01/04/2017,191,11094,P84644,PARKSIDE SURGERY,4
1777.03,14L,01/04/2017,238,12091,P84645,PARK VIEW MEDICAL CENTRE,4
1058.96,14L,01/04/2017,173,7667,P84650,THE ALEXANDRA PRACTICE,4
724.59,14L,01/04/2017,137,7733,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1402.57,14L,01/04/2017,244,11393,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
2088.05,14L,01/04/2017,191,7449,P84663,THE NEVILLE FAMILY CENTRE,4
165.19,14L,01/04/2017,75,2518,P84665,AL-SHIFA MEDICAL CENTRE,4
1527.95,14L,01/04/2017,272,12787,P84669,CORNBROOK MEDICAL PRACTICE,4
864.47,14L,01/04/2017,134,4638,P84672,WOODLANDS MEDICAL PRACTICE,4
2472.48,14L,01/04/2017,346,12828,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
3059.97,14L,01/04/2017,548,23647,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
327.62,14L,01/04/2017,69,3462,P84679,WILLOWBANK SURGERY,4
1038.04,14L,01/04/2017,89,4107,P84682,BURNAGE HEALTHCARE PRACTICE,4
681.14,14L,01/04/2017,146,5740,P84683,THE DOC'S SURGERY,4
407.71,14L,01/04/2017,104,5359,P84684,JOLLY MEDICAL CENTRE,4
950.83,14L,01/04/2017,150,8312,P84689,LONGSIGHT MEDICAL PRACTICE,4
455,14L,01/04/2017,134,4412,P84690,DAM HEAD MEDICAL CENTRE,4
4.27,14L,01/04/2017,1,200,P84696,COMMUNITY PAEDIATRICIANS,9
2970.87,14L,01/04/2017,603,23418,Y00707,PCEC,1
269.65,14L,01/04/2017,8,180,Y01249,BUCCLEUCH LODGE ICF,0
420.17,14L,01/04/2017,115,4792,Y01695,MP VICTORIA MILL,4
33.83,14L,01/04/2017,9,160,Y02210,INTERMEDIATE CARE,9
40.32,14L,01/04/2017,10,185,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
581.55,14L,01/04/2017,146,6781,Y02325,CHARLESTOWN MD,4
624.42,14L,01/04/2017,49,7600,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
909.4,14L,01/04/2017,141,8535,Y02520,SIMPSON MEDICAL PRACTICE,4
3188.99,14L,01/04/2017,612,36652,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
3801.73,14L,01/04/2017,912,33241,Y02849,CITY HEALTH CENTRE,4
2706.88,14L,01/04/2017,467,27028,Y02890,HAWTHORN MC,4
2005.93,14L,01/04/2017,187,10975,Y02960,NEW BANK HEALTH,4
75.92,14L,01/04/2017,1,112,Y03328,TURNING POINT SMITHFIELD SERVICE,9
74.24,14L,01/04/2017,14,291,Y04084,PAHNT COMMUNITY SERVICES,9
50.99,14L,01/04/2017,10,137,Y04380,CRISIS RESPONSE TEAM,9
599.26,14L,01/04/2017,193,9455,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
10.38,14L,01/04/2017,1,28,Y04584,INTERMEDIATE CARE (THE PEELE),0
457.11,14L,01/04/2017,102,5360,Y04605,SMGPF,9
53.62,14L,01/04/2017,4,449,Y04983,NORTHERN HEALTH HUB 1,0
14.58,14L,01/04/2017,10,292,Y05071,NORTHERN HEALTH GPPO HUB 2,0
27.16,14L,01/04/2017,1,200,Y05072,NORTHERN HEALTH GPPO HUB 4,0
978.02,14L,01/04/2017,218,12679,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2370.31,14L,01/05/2017,490,24599,P84004,FIVE OAKS FAMILIY PRACTICE,4
533.94,14L,01/05/2017,115,4557,P84005,THE VALLANCE CENTRE,4
1739.37,14L,01/05/2017,271,12448,P84009,AILSA CRAIG MEDICAL CENTRE,4
1918.05,14L,01/05/2017,347,15515,P84010,THE BORCHARDT MEDICAL CENTRE,4
2849.28,14L,01/05/2017,498,22801,P84012,NORTHENDEN GROUP PRACTICE,4
1678.71,14L,01/05/2017,263,10974,P84014,RK MEDICAL PRACTICE,4
2208.58,14L,01/05/2017,344,18876,P84016,LEVENSHULME MEDICAL PRACTICE,4
1792.78,14L,01/05/2017,360,15974,P84017,LADYBARN GROUP PRACTICE,4
839.17,14L,01/05/2017,138,5001,P84018,MAULDETH MEDICAL CENTRE,4
3313.75,14L,01/05/2017,551,24711,P84019,VALENTINE MEDICAL CENTRE,4
2847.85,14L,01/05/2017,453,21030,P84020,PEEL HALL MEDICAL CENTRE,4
2130.96,14L,01/05/2017,485,20671,P84021,THE MAPLES MEDICAL CENTRE,4
826.68,14L,01/05/2017,267,8975,P84022,KINGSWAY MEDICAL PRACTICE,4
839.98,14L,01/05/2017,163,9451,P84023,SURREY LODGE PRACTICE,4
3206.74,14L,01/05/2017,549,25196,P84024,BOWLAND MEDICAL PRACTICE,4
1592.59,14L,01/05/2017,417,19507,P84025,ST GEORGE'S MEDICAL CENTRE,4
882.86,14L,01/05/2017,197,10061,P84026,DICKENSON ROAD MEDICAL CENTRE,4
1039.17,14L,01/05/2017,227,12665,P84027,WEST POINT MEDICAL CENTRE,4
2110.82,14L,01/05/2017,558,22555,P84028,GORTON MEDICAL CENTRE,4
3530.61,14L,01/05/2017,688,33351,P84029,BENCHILL MEDICAL PRACTICE,4
3199.91,14L,01/05/2017,546,30810,P84030,NEW COLLEGIATE MEDICAL CENTRE,4
1328.58,14L,01/05/2017,299,12047,P84032,DRS HANIF & BANNURU,4
1545.88,14L,01/05/2017,303,13668,P84033,BEACON MEDICAL CENTRE,4
3593.96,14L,01/05/2017,412,17661,P84034,BARLOW MEDICAL CENTRE,4
2764.71,14L,01/05/2017,522,20093,P84035,BODEY MEDICAL CENTRE,4
1338.95,14L,01/05/2017,232,12743,P84037,DR CUNNINGHAM & PARTNERS,4
2648.06,14L,01/05/2017,321,19337,P84038,ASHVILLE SURGERY,4
1376.41,14L,01/05/2017,217,9870,P84039,THE RANGE MEDICAL CENTRE,4
2189.3,14L,01/05/2017,323,14471,P84040,CONRAN MEDICAL CENTRE,4
2096.51,14L,01/05/2017,399,19195,P84041,CORNERSTONE FAMILY PRACTICE,4
1983.97,14L,01/05/2017,338,16225,P84042,FLORENCE HOUSE MEDICAL PRACTICE,4
4574.16,14L,01/05/2017,448,20446,P84043,CORNISHWAY GROUP PRACTICE,4
2448.27,14L,01/05/2017,319,12925,P84045,THE PARK MEDICAL CENTRE,4
2852.27,14L,01/05/2017,540,28642,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,4
1126.68,14L,01/05/2017,202,6977,P84047,DROYLSDEN RD FAMILY PRACTICE,4
2199.81,14L,01/05/2017,369,12588,P84048,TREGENNA GROUP PRACTICE,4
5531.99,14L,01/05/2017,888,40898,P84049,THE AVENUE MEDICAL CENTRE,4
1214.84,14L,01/05/2017,268,13343,P84050,MOUNT ROAD SURGERY,4
1672.82,14L,01/05/2017,248,10544,P84051,EASTLANDS MEDICAL CENTRE,4
1727.32,14L,01/05/2017,366,17194,P84052,WEST GORTON MEDICAL PRACTICE,4
1274,14L,01/05/2017,260,12296,P84053,ASHCROFT SURGERY,4
1213.62,14L,01/05/2017,362,12664,P84054,WHITLEY ROAD MEDICAL CENTRE,4
760.28,14L,01/05/2017,154,7242,P84055,MERSEYBANK SURGERY,4
1163.59,14L,01/05/2017,195,9985,P84056,PRINCESS ROAD SURGERY,4
1567.88,14L,01/05/2017,301,13876,P84059,LIME SQUARE MEDICAL CENTRE,4
1650.34,14L,01/05/2017,282,11058,P84061,BROOKLANDS MEDICAL PRACTICE,4
580.6,14L,01/05/2017,146,6510,P84062,BROOKDALE SURGERY,4
578.66,14L,01/05/2017,177,7373,P84064,NEW ISLINGTON MEDICAL CENTRE,4
853.35,14L,01/05/2017,180,9098,P84065,THE SINGH MEDICAL PRACTICE,4
1006.42,14L,01/05/2017,212,9748,P84066,DAVID MEDICAL CENTRE,4
2190.26,14L,01/05/2017,327,13750,P84067,HAZELDENE MEDICAL CENTRE,4
2368.13,14L,01/05/2017,390,19400,P84068,CHORLTON FAMILY PRACTICE,4
1179.16,14L,01/05/2017,261,11414,P84070,NEWTON HEATH MEDICAL CENTRE,4
988.66,14L,01/05/2017,201,7577,P84071,WILBRAHAM SURGERY,4
2277.04,14L,01/05/2017,501,23967,P84072,THE ROBERT DARBISHIRE PRACTICE,4
2361.23,14L,01/05/2017,426,22107,P84074,WELLFIELD MEDICAL CENTRE,4
385.1,14L,01/05/2017,71,3788,P84605,FERNCLOUGH SURGERY,4
997.92,14L,01/05/2017,206,10395,P84611,"DR CHIU, KOH AND GAN",4
1401.66,14L,01/05/2017,237,13079,P84616,MANCHESTER MEDICAL,4
129.14,14L,01/05/2017,36,1730,P84623,ALEESHAN MEDICAL CENTRE,4
926.73,14L,01/05/2017,208,8272,P84626,WILMSLOW ROAD SURGERY,4
1963.76,14L,01/05/2017,266,11690,P84630,THE ARCH MEDICAL PRACTICE,4
635.14,14L,01/05/2017,106,4842,P84631,ARTANE MEDICAL CENTRE,4
753.73,14L,01/05/2017,130,6482,P84635,THE WHITSWOOD PRACTICE,4
915.57,14L,01/05/2017,149,6546,P84637,DR KHAN'S PRACTICE,4
131.02,14L,01/05/2017,49,1183,P84639,FALLOWFIELD MEDICAL CENTRE,4
967.89,14L,01/05/2017,126,7945,P84640,QUEENS MEDICAL CENTRE,4
953.89,14L,01/05/2017,206,12443,P84644,PARKSIDE SURGERY,4
2172.63,14L,01/05/2017,322,18080,P84645,PARK VIEW MEDICAL CENTRE,4
1275.11,14L,01/05/2017,172,8554,P84650,THE ALEXANDRA PRACTICE,4
863.23,14L,01/05/2017,187,8918,P84651,NORTHERN MOOR MEDICAL PRACTICE,4
1357.23,14L,01/05/2017,263,12929,P84652,CORKLAND ROAD MEDICAL PRACTICE,4
1703.83,14L,01/05/2017,215,6959,P84663,THE NEVILLE FAMILY CENTRE,4
137.12,14L,01/05/2017,73,2761,P84665,AL-SHIFA MEDICAL CENTRE,4
1404,14L,01/05/2017,296,11370,P84669,CORNBROOK MEDICAL PRACTICE,4
447.18,14L,01/05/2017,144,5461,P84672,WOODLANDS MEDICAL PRACTICE,4
2424.71,14L,01/05/2017,365,11169,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,4
2775.99,14L,01/05/2017,574,23805,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,4
240.27,14L,01/05/2017,59,2569,P84679,WILLOWBANK SURGERY,4
700.72,14L,01/05/2017,114,4002,P84682,BURNAGE HEALTHCARE PRACTICE,4
892.15,14L,01/05/2017,142,6722,P84683,THE DOC'S SURGERY,4
766.77,14L,01/05/2017,126,6980,P84684,JOLLY MEDICAL CENTRE,4
880.6,14L,01/05/2017,188,8624,P84689,LONGSIGHT MEDICAL PRACTICE,4
685.29,14L,01/05/2017,183,7143,P84690,DAM HEAD MEDICAL CENTRE,4
2922.94,14L,01/05/2017,691,29744,Y00707,PCEC,1
6.19,14L,01/05/2017,2,61,Y01249,BUCCLEUCH LODGE ICF,0
525.85,14L,01/05/2017,125,5115,Y01695,MP VICTORIA MILL,4
28.35,14L,01/05/2017,10,167,Y02210,INTERMEDIATE CARE,9
59.33,14L,01/05/2017,15,396,Y02211,GORTON PARKS INTERMEDIATE CARE UNIT,9
516.88,14L,01/05/2017,167,7361,Y02325,CHARLESTOWN MD,4
608.06,14L,01/05/2017,65,7686,Y02330,NURSING HOME PROJECT TEAM (SOUTH),14
945.19,14L,01/05/2017,151,9232,Y02520,SIMPSON MEDICAL PRACTICE,4
4701.89,14L,01/05/2017,698,44203,Y02591,GTD HEALTHCARE GP SERVICE OOH,2
4008.4,14L,01/05/2017,938,34452,Y02849,CITY HEALTH CENTRE,4
2225.46,14L,01/05/2017,521,26289,Y02890,HAWTHORN MC,4
1895.01,14L,01/05/2017,216,15068,Y02960,NEW BANK HEALTH,4
9.28,14L,01/05/2017,2,38,Y04084,PAHNT COMMUNITY SERVICES,9
72.89,14L,01/05/2017,12,227,Y04380,CRISIS RESPONSE TEAM,9
709.9,14L,01/05/2017,187,9866,Y04477,PRIMARY CARE MANCHESTER LIMITED,0
582.41,14L,01/05/2017,10,270,Y04584,INTERMEDIATE CARE (THE PEELE),0
515.9,14L,01/05/2017,139,5471,Y04605,SMGPF,9
1.21,14L,01/05/2017,1,21,Y04983,NORTHERN HEALTH HUB 1,0
6.02,14L,01/05/2017,7,104,Y05071,NORTHERN HEALTH GPPO HUB 2,0
765.02,14L,01/05/2017,169,9143,Y05137,NORTHERN HEALTH GPPO A & E HUB,0
2682.4,14L,01/06/2017,530,26721,P84004,FIVE OAKS FAMILIY PRACTICE,4
468.39,14L,01/06/2017,107,4396,P84005,THE VALLANCE CENTRE,4
1697.3,14L,01/06/2017,288,13489,P84009,AILSA CRAIG MEDICAL CENTRE,4
3525.65,14L,01/06/2017,377,15528,P84010,THE BORCHARDT MEDICAL CENTRE,4
3987.9,14L,01/06/2017,486,21759,P84012,NORTHENDEN GROUP PRACTICE,4
1284.54,14L,01/06/2017,299,10561,P84014,RK MEDICAL PRACTICE,4
1989.29,14L,01/06/2017,313,15920,P84016,LEVENSHULME MEDICAL PRACTICE,4
1538.01,14L,01/06/2017,329,14763,P84017,LADYBARN GROUP PRACTICE,4
1053.16,14L,01/06/2017,168,6730,P84018,MAULDETH MEDICAL CENTRE,4
3231.98,14L,01/06/2017,603,27238,P84019,VALENTINE MEDICAL CENTRE,4
2410.7,14L,01/06/2017,447,20696,P84020,PEEL HALL MEDICAL CENTRE,4
