date,row_id,row_name,total_list_size
2017-06-01,P84074,WELLFIELD MEDICAL CENTRE,10034
2017-06-01,P84605,FERNCLOUGH SURGERY,2035
2017-06-01,P84611,"DR CHIU, KOH AND GAN",6075
2017-06-01,P84616,MANCHESTER MEDICAL,7142
2017-06-01,P84623,ALEESHAN MEDICAL CENTRE,1187
2017-06-01,P84626,WILMSLOW ROAD SURGERY,4823
2017-06-01,P84630,THE ARCH MEDICAL PRACTICE,16638
2017-06-01,P84631,ARTANE MEDICAL CENTRE,2616
2017-06-01,P84635,THE WHITSWOOD PRACTICE,3826
2017-06-01,P84637,DR KHAN'S PRACTICE,2682
2017-06-01,P84639,FALLOWFIELD MEDICAL CENTRE,1862
2017-06-01,P84640,QUEENS MEDICAL CENTRE,2816
2017-06-01,P84644,PARKSIDE SURGERY,4448
2017-06-01,P84645,PARK VIEW MEDICAL CENTRE,6153
2017-06-01,P84650,THE ALEXANDRA PRACTICE,5628
2017-06-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3649
2017-06-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7650
2017-06-01,P84663,THE NEVILLE FAMILY CENTRE,3848
2017-06-01,P84665,AL-SHIFA MEDICAL CENTRE,2852
2017-06-01,P84669,CORNBROOK MEDICAL PRACTICE,11642
2017-06-01,P84672,WOODLANDS MEDICAL PRACTICE,3199
2017-06-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10531
2017-06-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14035
2017-06-01,P84679,WILLOWBANK SURGERY,1751
2017-06-01,P84682,BURNAGE HEALTHCARE PRACTICE,2290
2017-06-01,P84683,THE DOC'S SURGERY,7582
2017-06-01,P84684,JOLLY MEDICAL CENTRE,3365
2017-06-01,P84689,LONGSIGHT MEDICAL PRACTICE,4775
2017-06-01,P84690,DAM HEAD MEDICAL CENTRE,2764
2017-06-01,Y01695,MP VICTORIA MILL,2459
2017-06-01,Y02325,CHARLESTOWN MD,3775
2017-06-01,Y02520,SIMPSON MEDICAL PRACTICE,5874
2017-06-01,Y02849,CITY HEALTH CENTRE,10655
2017-06-01,Y02890,HAWTHORN MC,5080
2017-06-01,Y02960,NEW BANK HEALTH,5744
2017-07-01,P84004,FIVE OAKS FAMILIY PRACTICE,9108
2017-07-01,P84005,THE VALLANCE CENTRE,7306
2017-07-01,P84009,AILSA CRAIG MEDICAL CENTRE,10230
2017-07-01,P84010,THE BORCHARDT MEDICAL CENTRE,10460
2017-07-01,P84012,NORTHENDEN GROUP PRACTICE,10291
2017-07-01,P84014,RK MEDICAL PRACTICE,4579
2017-07-01,P84016,LEVENSHULME MEDICAL PRACTICE,7672
2017-07-01,P84017,LADYBARN GROUP PRACTICE,10575
2017-07-01,P84018,MAULDETH MEDICAL CENTRE,6096
2017-07-01,P84019,VALENTINE MEDICAL CENTRE,10697
2017-07-01,P84020,PEEL HALL MEDICAL CENTRE,8870
2017-07-01,P84021,THE MAPLES MEDICAL CENTRE,8352
2017-07-01,P84022,KINGSWAY MEDICAL PRACTICE,6014
2017-07-01,P84023,SURREY LODGE PRACTICE,8551
2017-07-01,P84024,BOWLAND MEDICAL PRACTICE,7771
2017-07-01,P84025,ST GEORGE'S MEDICAL CENTRE,6940
2017-07-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7008
2017-07-01,P84027,WEST POINT MEDICAL CENTRE,7309
2017-07-01,P84028,GORTON MEDICAL CENTRE,8350
2017-07-01,P84029,BENCHILL MEDICAL PRACTICE,9606
2017-07-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13696
2017-07-01,P84032,DRS HANIF & BANNURU,6419
2017-07-01,P84033,BEACON MEDICAL CENTRE,3937
2017-07-01,P84034,BARLOW MEDICAL CENTRE,14365
2017-07-01,P84035,BODEY MEDICAL CENTRE,16790
2017-07-01,P84037,DR CUNNINGHAM & PARTNERS,6654
2017-07-01,P84038,ASHVILLE SURGERY,9087
2017-07-01,P84039,THE RANGE MEDICAL CENTRE,7983
2017-07-01,P84040,CONRAN MEDICAL CENTRE,6084
2017-07-01,P84041,CORNERSTONE FAMILY PRACTICE,6795
2017-07-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8892
2017-07-01,P84043,CORNISHWAY GROUP PRACTICE,9090
2017-07-01,P84045,THE PARK MEDICAL CENTRE,5105
2017-07-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11413
2017-07-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4405
2017-07-01,P84048,TREGENNA GROUP PRACTICE,6536
2017-07-01,P84049,THE AVENUE MEDICAL CENTRE,10275
2017-07-01,P84050,MOUNT ROAD SURGERY,7994
2017-07-01,P84051,EASTLANDS MEDICAL CENTRE,5404
2017-07-01,P84052,WEST GORTON MEDICAL PRACTICE,6619
2017-07-01,P84053,ASHCROFT SURGERY,8108
2017-07-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6648
2017-07-01,P84055,MERSEYBANK SURGERY,2679
2017-07-01,P84056,PRINCESS ROAD SURGERY,4853
2017-07-01,P84059,LIME SQUARE MEDICAL CENTRE,6140
2017-07-01,P84061,BROOKLANDS MEDICAL PRACTICE,5962
2017-07-01,P84062,BROOKDALE SURGERY,2523
2017-07-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5157
2017-07-01,P84065,THE SINGH MEDICAL PRACTICE,3900
2017-07-01,P84066,DAVID MEDICAL CENTRE,4296
2017-07-01,P84067,HAZELDENE MEDICAL CENTRE,6804
2017-07-01,P84068,CHORLTON FAMILY PRACTICE,14838
2017-07-01,P84070,NEWTON HEATH MEDICAL CENTRE,6475
2017-07-01,P84071,WILBRAHAM SURGERY,4362
2017-07-01,P84072,THE ROBERT DARBISHIRE PRACTICE,21523
2017-07-01,P84074,WELLFIELD MEDICAL CENTRE,10083
2017-07-01,P84605,FERNCLOUGH SURGERY,2041
2017-07-01,P84611,"DR CHIU, KOH AND GAN",6065
2017-07-01,P84616,MANCHESTER MEDICAL,7157
2017-07-01,P84623,ALEESHAN MEDICAL CENTRE,1178
2017-07-01,P84626,WILMSLOW ROAD SURGERY,4822
2017-07-01,P84630,THE ARCH MEDICAL PRACTICE,16496
2017-07-01,P84631,ARTANE MEDICAL CENTRE,2604
2017-07-01,P84635,THE WHITSWOOD PRACTICE,3841
2017-07-01,P84637,DR KHAN'S PRACTICE,2672
2017-07-01,P84639,FALLOWFIELD MEDICAL CENTRE,1888
2017-07-01,P84640,QUEENS MEDICAL CENTRE,2815
2017-07-01,P84644,PARKSIDE SURGERY,4422
2017-07-01,P84645,PARK VIEW MEDICAL CENTRE,6137
2017-07-01,P84650,THE ALEXANDRA PRACTICE,5648
2017-07-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3683
2017-07-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7663
2017-07-01,P84663,THE NEVILLE FAMILY CENTRE,3851
2017-07-01,P84665,AL-SHIFA MEDICAL CENTRE,2840
2017-07-01,P84669,CORNBROOK MEDICAL PRACTICE,11682
2017-07-01,P84672,WOODLANDS MEDICAL PRACTICE,3199
2017-07-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10463
2017-07-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14029
2017-07-01,P84679,WILLOWBANK SURGERY,1757
2017-07-01,P84682,BURNAGE HEALTHCARE PRACTICE,2292
2017-07-01,P84683,THE DOC'S SURGERY,7558
2017-07-01,P84684,JOLLY MEDICAL CENTRE,3366
2017-07-01,P84689,LONGSIGHT MEDICAL PRACTICE,4789
2017-07-01,P84690,DAM HEAD MEDICAL CENTRE,2755
2017-07-01,Y01695,MP VICTORIA MILL,2463
2017-07-01,Y02325,CHARLESTOWN MD,3798
2017-07-01,Y02520,SIMPSON MEDICAL PRACTICE,5847
2017-07-01,Y02849,CITY HEALTH CENTRE,10760
2017-07-01,Y02890,HAWTHORN MC,5074
2017-07-01,Y02960,NEW BANK HEALTH,5707
2017-08-01,P84004,FIVE OAKS FAMILIY PRACTICE,9105
2017-08-01,P84005,THE VALLANCE CENTRE,7272
2017-08-01,P84009,AILSA CRAIG MEDICAL CENTRE,10229
2017-08-01,P84010,THE BORCHARDT MEDICAL CENTRE,10409
2017-08-01,P84012,NORTHENDEN GROUP PRACTICE,10295
2017-08-01,P84014,RK MEDICAL PRACTICE,4580
2017-08-01,P84016,LEVENSHULME MEDICAL PRACTICE,7680
2017-08-01,P84017,LADYBARN GROUP PRACTICE,10597
2017-08-01,P84018,MAULDETH MEDICAL CENTRE,5929
2017-08-01,P84019,VALENTINE MEDICAL CENTRE,10730
2017-08-01,P84020,PEEL HALL MEDICAL CENTRE,8902
2017-08-01,P84021,THE MAPLES MEDICAL CENTRE,8330
2017-08-01,P84022,KINGSWAY MEDICAL PRACTICE,6000
2017-08-01,P84023,SURREY LODGE PRACTICE,8474
2017-08-01,P84024,BOWLAND MEDICAL PRACTICE,7786
2017-08-01,P84025,ST GEORGE'S MEDICAL CENTRE,6963
2017-08-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7015
2017-08-01,P84027,WEST POINT MEDICAL CENTRE,7323
2017-08-01,P84028,GORTON MEDICAL CENTRE,8342
2017-08-01,P84029,BENCHILL MEDICAL PRACTICE,9618
2017-08-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13719
2017-08-01,P84032,DRS HANIF & BANNURU,6407
2017-08-01,P84033,BEACON MEDICAL CENTRE,3941
2017-08-01,P84034,BARLOW MEDICAL CENTRE,14406
2017-08-01,P84035,BODEY MEDICAL CENTRE,16584
2017-08-01,P84037,DR CUNNINGHAM & PARTNERS,6615
2017-08-01,P84038,ASHVILLE SURGERY,9109
2017-08-01,P84039,THE RANGE MEDICAL CENTRE,8086
2017-08-01,P84040,CONRAN MEDICAL CENTRE,6121
2017-08-01,P84041,CORNERSTONE FAMILY PRACTICE,6820
2017-08-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8941
2017-08-01,P84043,CORNISHWAY GROUP PRACTICE,9135
2017-08-01,P84045,THE PARK MEDICAL CENTRE,5113
2017-08-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11420
2017-08-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4387
2017-08-01,P84048,TREGENNA GROUP PRACTICE,6539
2017-08-01,P84049,THE AVENUE MEDICAL CENTRE,10294
2017-08-01,P84050,MOUNT ROAD SURGERY,8043
2017-08-01,P84051,EASTLANDS MEDICAL CENTRE,5414
2017-08-01,P84052,WEST GORTON MEDICAL PRACTICE,6600
2017-08-01,P84053,ASHCROFT SURGERY,8066
2017-08-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6655
2017-08-01,P84055,MERSEYBANK SURGERY,2672
2017-08-01,P84056,PRINCESS ROAD SURGERY,4875
2017-08-01,P84059,LIME SQUARE MEDICAL CENTRE,6099
2017-08-01,P84061,BROOKLANDS MEDICAL PRACTICE,5968
2017-08-01,P84062,BROOKDALE SURGERY,2521
2017-08-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5218
2017-08-01,P84065,THE SINGH MEDICAL PRACTICE,3891
2017-08-01,P84066,DAVID MEDICAL CENTRE,4318
2017-08-01,P84067,HAZELDENE MEDICAL CENTRE,6794
2017-08-01,P84068,CHORLTON FAMILY PRACTICE,14896
2017-08-01,P84070,NEWTON HEATH MEDICAL CENTRE,6474
2017-08-01,P84071,WILBRAHAM SURGERY,4357
2017-08-01,P84072,THE ROBERT DARBISHIRE PRACTICE,21347
2017-08-01,P84074,WELLFIELD MEDICAL CENTRE,10081
2017-08-01,P84605,FERNCLOUGH SURGERY,2031
2017-08-01,P84611,"DR CHIU, KOH AND GAN",6075
2017-08-01,P84616,MANCHESTER MEDICAL,7154
2017-08-01,P84626,WILMSLOW ROAD SURGERY,4768
2017-08-01,P84630,THE ARCH MEDICAL PRACTICE,16352
2017-08-01,P84631,ARTANE MEDICAL CENTRE,2598
2017-08-01,P84635,THE WHITSWOOD PRACTICE,3839
2017-08-01,P84637,DR KHAN'S PRACTICE,2681
2017-08-01,P84639,FALLOWFIELD MEDICAL CENTRE,1896
2017-08-01,P84640,QUEENS MEDICAL CENTRE,3990
2017-08-01,P84644,PARKSIDE SURGERY,4704
2017-08-01,P84645,PARK VIEW MEDICAL CENTRE,6155
2017-08-01,P84650,THE ALEXANDRA PRACTICE,5675
2017-08-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3694
2017-08-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7659
2017-08-01,P84663,THE NEVILLE FAMILY CENTRE,3865
2017-08-01,P84665,AL-SHIFA MEDICAL CENTRE,2837
2017-08-01,P84669,CORNBROOK MEDICAL PRACTICE,11684
2017-08-01,P84672,WOODLANDS MEDICAL PRACTICE,3215
2017-08-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10408
2017-08-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14008
2017-08-01,P84679,WILLOWBANK SURGERY,1757
2017-08-01,P84682,BURNAGE HEALTHCARE PRACTICE,2294
2017-08-01,P84683,THE DOC'S SURGERY,7543
2017-08-01,P84684,JOLLY MEDICAL CENTRE,3400
2017-08-01,P84689,LONGSIGHT MEDICAL PRACTICE,4793
2017-08-01,P84690,DAM HEAD MEDICAL CENTRE,2764
2017-08-01,Y01695,MP VICTORIA MILL,2467
2017-08-01,Y02325,CHARLESTOWN MD,3824
2017-08-01,Y02520,SIMPSON MEDICAL PRACTICE,5815
2017-08-01,Y02849,CITY HEALTH CENTRE,10784
2017-08-01,Y02890,HAWTHORN MC,5043
2017-08-01,Y02960,NEW BANK HEALTH,5746
2017-09-01,P84004,FIVE OAKS FAMILIY PRACTICE,9141
2017-09-01,P84005,THE VALLANCE CENTRE,7232
2017-09-01,P84009,AILSA CRAIG MEDICAL CENTRE,10231
2017-09-01,P84010,THE BORCHARDT MEDICAL CENTRE,10393
2017-09-01,P84012,NORTHENDEN GROUP PRACTICE,10256
2017-09-01,P84014,RK MEDICAL PRACTICE,4584
2017-09-01,P84016,LEVENSHULME MEDICAL PRACTICE,7699
2017-09-01,P84017,LADYBARN GROUP PRACTICE,10604
2017-09-01,P84018,MAULDETH MEDICAL CENTRE,5796
2017-09-01,P84019,VALENTINE MEDICAL CENTRE,10799
2017-09-01,P84020,PEEL HALL MEDICAL CENTRE,8940
2017-09-01,P84021,THE MAPLES MEDICAL CENTRE,8352
2017-09-01,P84022,KINGSWAY MEDICAL PRACTICE,6002
2017-09-01,P84023,SURREY LODGE PRACTICE,8407
2017-09-01,P84024,BOWLAND MEDICAL PRACTICE,7773
2017-09-01,P84025,ST GEORGE'S MEDICAL CENTRE,6996
2017-09-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7036
2017-09-01,P84027,WEST POINT MEDICAL CENTRE,7339
2017-09-01,P84028,GORTON MEDICAL CENTRE,8335
2017-09-01,P84029,BENCHILL MEDICAL PRACTICE,9600
2017-09-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13783
2017-09-01,P84032,DRS HANIF & BANNURU,6408
2017-09-01,P84033,BEACON MEDICAL CENTRE,3944
2017-09-01,P84034,BARLOW MEDICAL CENTRE,14450
2017-09-01,P84035,BODEY MEDICAL CENTRE,16440
2017-09-01,P84037,DR CUNNINGHAM & PARTNERS,6611
2017-09-01,P84038,ASHVILLE SURGERY,9159
2017-09-01,P84039,THE RANGE MEDICAL CENTRE,8049
2017-09-01,P84040,CONRAN MEDICAL CENTRE,6165
2017-09-01,P84041,CORNERSTONE FAMILY PRACTICE,6858
2017-09-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8928
2017-09-01,P84043,CORNISHWAY GROUP PRACTICE,9160
2017-09-01,P84045,THE PARK MEDICAL CENTRE,5107
2017-09-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11489
2017-09-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4365
2017-09-01,P84048,TREGENNA GROUP PRACTICE,6545
2017-09-01,P84049,THE AVENUE MEDICAL CENTRE,10331
2017-09-01,P84050,MOUNT ROAD SURGERY,8014
2017-09-01,P84051,EASTLANDS MEDICAL CENTRE,5398
2017-09-01,P84052,WEST GORTON MEDICAL PRACTICE,6642
2017-09-01,P84053,ASHCROFT SURGERY,8084
2017-09-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6648
2017-09-01,P84055,MERSEYBANK SURGERY,2689
2017-09-01,P84056,PRINCESS ROAD SURGERY,4886
2017-09-01,P84059,LIME SQUARE MEDICAL CENTRE,6051
2017-09-01,P84061,BROOKLANDS MEDICAL PRACTICE,5951
2017-09-01,P84062,BROOKDALE SURGERY,2505
2017-09-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5283
2017-09-01,P84065,THE SINGH MEDICAL PRACTICE,3881
2017-09-01,P84066,DAVID MEDICAL CENTRE,4327
2017-09-01,P84067,HAZELDENE MEDICAL CENTRE,6781
2017-09-01,P84068,CHORLTON FAMILY PRACTICE,14936
2017-09-01,P84070,NEWTON HEATH MEDICAL CENTRE,6525
2017-09-01,P84071,WILBRAHAM SURGERY,4356
2017-09-01,P84072,THE ROBERT DARBISHIRE PRACTICE,21232
2017-09-01,P84074,WELLFIELD MEDICAL CENTRE,10087
2017-09-01,P84605,FERNCLOUGH SURGERY,2033
2017-09-01,P84611,"DR CHIU, KOH AND GAN",6068
2017-09-01,P84616,MANCHESTER MEDICAL,7164
2017-09-01,P84626,WILMSLOW ROAD SURGERY,4676
2017-09-01,P84630,THE ARCH MEDICAL PRACTICE,16247
2017-09-01,P84631,ARTANE MEDICAL CENTRE,2605
2017-09-01,P84635,THE WHITSWOOD PRACTICE,3831
2017-09-01,P84637,DR KHAN'S PRACTICE,2678
2017-09-01,P84639,FALLOWFIELD MEDICAL CENTRE,1899
2017-09-01,P84640,QUEENS MEDICAL CENTRE,3966
2017-09-01,P84644,PARKSIDE SURGERY,4718
2017-09-01,P84645,PARK VIEW MEDICAL CENTRE,6155
2017-09-01,P84650,THE ALEXANDRA PRACTICE,5684
2017-09-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3736
2017-09-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7659
2017-09-01,P84663,THE NEVILLE FAMILY CENTRE,3867
2017-09-01,P84665,AL-SHIFA MEDICAL CENTRE,2823
2017-09-01,P84669,CORNBROOK MEDICAL PRACTICE,11726
2017-09-01,P84672,WOODLANDS MEDICAL PRACTICE,3216
2017-09-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10406
2017-09-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13980
2017-09-01,P84679,WILLOWBANK SURGERY,1759
2017-09-01,P84682,BURNAGE HEALTHCARE PRACTICE,2305
2017-09-01,P84683,THE DOC'S SURGERY,7540
2017-09-01,P84684,JOLLY MEDICAL CENTRE,3420
2017-09-01,P84689,LONGSIGHT MEDICAL PRACTICE,4798
2017-09-01,P84690,DAM HEAD MEDICAL CENTRE,2771
2017-09-01,Y01695,MP VICTORIA MILL,2468
2017-09-01,Y02325,CHARLESTOWN MD,3837
2017-09-01,Y02520,SIMPSON MEDICAL PRACTICE,5813
2017-09-01,Y02849,CITY HEALTH CENTRE,10933
2017-09-01,Y02890,HAWTHORN MC,5037
2017-09-01,Y02960,NEW BANK HEALTH,5748
2017-10-01,P84004,FIVE OAKS FAMILIY PRACTICE,9148
2017-10-01,P84005,THE VALLANCE CENTRE,8703
2017-10-01,P84009,AILSA CRAIG MEDICAL CENTRE,10477
2017-10-01,P84010,THE BORCHARDT MEDICAL CENTRE,10402
2017-10-01,P84012,NORTHENDEN GROUP PRACTICE,10250
2017-10-01,P84014,RK MEDICAL PRACTICE,4577
2017-10-01,P84016,LEVENSHULME MEDICAL PRACTICE,7694
2017-10-01,P84017,LADYBARN GROUP PRACTICE,10626
2017-10-01,P84018,MAULDETH MEDICAL CENTRE,6692
2017-10-01,P84019,VALENTINE MEDICAL CENTRE,10805
2017-10-01,P84020,PEEL HALL MEDICAL CENTRE,8987
2017-10-01,P84021,THE MAPLES MEDICAL CENTRE,8370
2017-10-01,P84022,KINGSWAY MEDICAL PRACTICE,6030
2017-10-01,P84023,SURREY LODGE PRACTICE,8509
2017-10-01,P84024,BOWLAND MEDICAL PRACTICE,7784
2017-10-01,P84025,ST GEORGE'S MEDICAL CENTRE,7011
2017-10-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7083
2017-10-01,P84027,WEST POINT MEDICAL CENTRE,7331
2017-10-01,P84028,GORTON MEDICAL CENTRE,8340
2017-10-01,P84029,BENCHILL MEDICAL PRACTICE,9610
2017-10-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13788
2017-10-01,P84032,DRS HANIF & BANNURU,6403
2017-10-01,P84033,BEACON MEDICAL CENTRE,3961
2017-10-01,P84034,BARLOW MEDICAL CENTRE,14478
2017-10-01,P84035,BODEY MEDICAL CENTRE,17013
2017-10-01,P84037,DR CUNNINGHAM & PARTNERS,6710
2017-10-01,P84038,ASHVILLE SURGERY,9176
2017-10-01,P84039,THE RANGE MEDICAL CENTRE,8036
2017-10-01,P84040,CONRAN MEDICAL CENTRE,6220
2017-10-01,P84041,CORNERSTONE FAMILY PRACTICE,6897
2017-10-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,8975
2017-10-01,P84043,CORNISHWAY GROUP PRACTICE,9167
2017-10-01,P84045,THE PARK MEDICAL CENTRE,5111
2017-10-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11537
2017-10-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4415
2017-10-01,P84048,TREGENNA GROUP PRACTICE,6524
2017-10-01,P84049,THE AVENUE MEDICAL CENTRE,10366
2017-10-01,P84050,MOUNT ROAD SURGERY,8015
2017-10-01,P84051,EASTLANDS MEDICAL CENTRE,5402
2017-10-01,P84052,WEST GORTON MEDICAL PRACTICE,6688
2017-10-01,P84053,ASHCROFT SURGERY,8074
2017-10-01,P84054,WHITLEY ROAD MEDICAL CENTRE,6649
2017-10-01,P84055,MERSEYBANK SURGERY,2686
2017-10-01,P84056,PRINCESS ROAD SURGERY,4891
2017-10-01,P84059,LIME SQUARE MEDICAL CENTRE,5983
2017-10-01,P84061,BROOKLANDS MEDICAL PRACTICE,5934
2017-10-01,P84062,BROOKDALE SURGERY,2484
2017-10-01,P84064,NEW ISLINGTON MEDICAL CENTRE,5333
2017-10-01,P84065,THE SINGH MEDICAL PRACTICE,3877
2017-10-01,P84066,DAVID MEDICAL CENTRE,4331
2017-10-01,P84067,HAZELDENE MEDICAL CENTRE,6777
2017-10-01,P84068,CHORLTON FAMILY PRACTICE,14947
2017-10-01,P84070,NEWTON HEATH MEDICAL CENTRE,6518
2017-10-01,P84071,WILBRAHAM SURGERY,4354
2017-10-01,P84072,THE ROBERT DARBISHIRE PRACTICE,22860
2017-10-01,P84074,WELLFIELD MEDICAL CENTRE,10066
2017-10-01,P84605,FERNCLOUGH SURGERY,2030
2017-10-01,P84611,"DR CHIU, KOH AND GAN",6106
2017-10-01,P84616,MANCHESTER MEDICAL,7194
2017-10-01,P84626,WILMSLOW ROAD SURGERY,4773
2017-10-01,P84630,THE ARCH MEDICAL PRACTICE,16879
2017-10-01,P84631,ARTANE MEDICAL CENTRE,2600
2017-10-01,P84635,THE WHITSWOOD PRACTICE,3855
2017-10-01,P84637,DR KHAN'S PRACTICE,2686
2017-10-01,P84639,FALLOWFIELD MEDICAL CENTRE,1911
2017-10-01,P84640,QUEENS MEDICAL CENTRE,3955
2017-10-01,P84644,PARKSIDE SURGERY,4738
2017-10-01,P84645,PARK VIEW MEDICAL CENTRE,6157
2017-10-01,P84650,THE ALEXANDRA PRACTICE,5704
2017-10-01,P84651,NORTHERN MOOR MEDICAL PRACTICE,3775
2017-10-01,P84652,CORKLAND ROAD MEDICAL PRACTICE,7623
2017-10-01,P84663,THE NEVILLE FAMILY CENTRE,3884
2017-10-01,P84665,AL-SHIFA MEDICAL CENTRE,2794
2017-10-01,P84669,CORNBROOK MEDICAL PRACTICE,11732
2017-10-01,P84672,WOODLANDS MEDICAL PRACTICE,3220
2017-10-01,P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,10368
2017-10-01,P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,13990
2017-10-01,P84679,WILLOWBANK SURGERY,1748
2017-10-01,P84682,BURNAGE HEALTHCARE PRACTICE,2316
2017-10-01,P84683,THE DOC'S SURGERY,7608
2017-10-01,P84684,JOLLY MEDICAL CENTRE,3428
2017-10-01,P84689,LONGSIGHT MEDICAL PRACTICE,4797
2017-10-01,P84690,DAM HEAD MEDICAL CENTRE,2768
2017-10-01,Y01695,MP VICTORIA MILL,2456
2017-10-01,Y02325,CHARLESTOWN MD,3833
2017-10-01,Y02520,SIMPSON MEDICAL PRACTICE,5756
2017-10-01,Y02849,CITY HEALTH CENTRE,11034
2017-10-01,Y02890,HAWTHORN MC,5114
2017-10-01,Y02960,NEW BANK HEALTH,5776
2017-11-01,P84004,FIVE OAKS FAMILIY PRACTICE,9151
2017-11-01,P84005,THE VALLANCE CENTRE,8931
2017-11-01,P84009,AILSA CRAIG MEDICAL CENTRE,10489
2017-11-01,P84010,THE BORCHARDT MEDICAL CENTRE,10443
2017-11-01,P84012,NORTHENDEN GROUP PRACTICE,10203
2017-11-01,P84014,RK MEDICAL PRACTICE,4592
2017-11-01,P84016,LEVENSHULME MEDICAL PRACTICE,7709
2017-11-01,P84017,LADYBARN GROUP PRACTICE,10636
2017-11-01,P84018,MAULDETH MEDICAL CENTRE,6661
2017-11-01,P84019,VALENTINE MEDICAL CENTRE,10808
2017-11-01,P84020,PEEL HALL MEDICAL CENTRE,9000
2017-11-01,P84021,THE MAPLES MEDICAL CENTRE,8390
2017-11-01,P84022,KINGSWAY MEDICAL PRACTICE,6050
2017-11-01,P84023,SURREY LODGE PRACTICE,8586
2017-11-01,P84024,BOWLAND MEDICAL PRACTICE,7784
2017-11-01,P84025,ST GEORGE'S MEDICAL CENTRE,7030
2017-11-01,P84026,DICKENSON ROAD MEDICAL CENTRE,7121
2017-11-01,P84027,WEST POINT MEDICAL CENTRE,7353
2017-11-01,P84028,GORTON MEDICAL CENTRE,8350
2017-11-01,P84029,BENCHILL MEDICAL PRACTICE,9618
2017-11-01,P84030,NEW COLLEGIATE MEDICAL CENTRE,13826
2017-11-01,P84032,DRS HANIF & BANNURU,6380
2017-11-01,P84033,BEACON MEDICAL CENTRE,3949
2017-11-01,P84034,BARLOW MEDICAL CENTRE,14538
2017-11-01,P84035,BODEY MEDICAL CENTRE,17017
2017-11-01,P84037,DR CUNNINGHAM & PARTNERS,6702
2017-11-01,P84038,ASHVILLE SURGERY,9215
2017-11-01,P84039,THE RANGE MEDICAL CENTRE,8017
2017-11-01,P84040,CONRAN MEDICAL CENTRE,6272
2017-11-01,P84041,CORNERSTONE FAMILY PRACTICE,6930
2017-11-01,P84042,FLORENCE HOUSE MEDICAL PRACTICE,9014
2017-11-01,P84043,CORNISHWAY GROUP PRACTICE,9137
2017-11-01,P84045,THE PARK MEDICAL CENTRE,5134
2017-11-01,P84046,CHEETHAM HILL PRIMARY CARE CENTRE,11613
2017-11-01,P84047,DROYLSDEN RD FAMILY PRACTICE,4413
2017-11-01,P84048,TREGENNA GROUP PRACTICE,6529
2017-11-01,P84049,THE AVENUE MEDICAL CENTRE,10370
2017-11-01,P84050,MOUNT ROAD SURGERY,8005
2017-11-01,P84051,EASTLANDS MEDICAL CENTRE,5407
2017-11-01,P84052,WEST GORTON MEDICAL PRACTICE,6721
2017-11-01,P84053,ASHCROFT SURGERY,8069
